ingestion_year;ingestion_month;ingestion_day;id_sistema_cliente;macroactivo;cod_activo;aba;cod_perfil_riesgo;cod_banca;year;month
2024;2;5;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;20;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;8;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;23;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;29;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;14;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;1;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;2;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;28;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;12;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;7;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;2;13;10032184607;Renta Variable;1022;456027612;1468;PN;2024;2
2024;4;1;10032184607;Renta Variable;1022;394186056;1468;PN;2024;4
2024;4;3;10032184607;Renta Variable;1022;394186056;1468;PN;2024;4
2024;4;17;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;11;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;23;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;9;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;24;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;18;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;26;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;25;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;4;10032184607;Renta Variable;1022;394186056;1468;PN;2024;4
2024;4;30;10032184607;Renta Variable;1022;402024648;1468;PN;2024;4
2024;4;10;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;5;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;19;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;8;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;12;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;29;10032184607;Renta Variable;1022;328743468;1468;PN;2024;4
2024;4;16;10032184607;Renta Variable;1002;12720000;1468;PN;2024;4
2024;4;4;10032184607;Renta Variable;1002;11850000;1468;PN;2024;4
2024;5;3;10032184607;Renta Variable;1002;12480000;1468;PN;2024;5
2024;5;14;10032184607;Renta Variable;1002;12615000;1468;PN;2024;5
2024;5;15;10032184607;Renta Variable;1002;12870000;1468;PN;2024;5
2024;5;6;10032184607;Renta Variable;1002;12600000;1468;PN;2024;5
2024;5;1;10032184607;Renta Variable;1002;12450000;1468;PN;2024;5
2024;5;2;10032184607;Renta Variable;1002;12375000;1468;PN;2024;5
2024;5;10;10032184607;Renta Variable;1002;12615000;1468;PN;2024;5
2024;5;9;10032184607;Renta Variable;1002;12570000;1468;PN;2024;5
2024;1;23;10032184607;Renta Variable;1002;9915000;1468;PN;2024;1
2024;1;3;10032184607;Renta Variable;1002;9135000;1468;PN;2024;1
2024;1;22;10032184607;Renta Variable;1002;9900000;1468;PN;2024;1
2024;1;15;10032184607;Renta Variable;1002;9420000;1468;PN;2024;1
2024;1;19;10032184607;Renta Variable;1002;9900000;1468;PN;2024;1
2024;1;25;10032184607;Renta Variable;1002;9825000;1468;PN;2024;1
2024;1;4;10032184607;Renta Variable;1002;9300000;1468;PN;2024;1
2024;1;31;10032184607;Renta Variable;1002;9990000;1468;PN;2024;1
2024;1;8;10032184607;Renta Variable;1002;9420000;1468;PN;2024;1
2024;1;29;10032184607;Renta Variable;1002;10035000;1468;PN;2024;1
2024;1;2;10032184607;Renta Variable;1002;8880000;1468;PN;2024;1
2024;1;5;10032184607;Renta Variable;1002;9465000;1468;PN;2024;1
2024;1;17;10032184607;Renta Variable;1002;9735000;1468;PN;2024;1
2024;1;24;10032184607;Renta Variable;1002;9960000;1468;PN;2024;1
2024;1;30;10032184607;Renta Variable;1002;9870000;1468;PN;2024;1
2024;1;9;10032184607;Renta Variable;1002;9420000;1468;PN;2024;1
2024;1;26;10032184607;Renta Variable;1002;9900000;1468;PN;2024;1
2024;1;18;10032184607;Renta Variable;1002;9780000;1468;PN;2024;1
2024;3;21;10032184607;Renta Variable;1002;11430000;1468;PN;2024;3
2024;3;25;10032184607;Renta Variable;1002;11745000;1468;PN;2024;3
2024;3;6;10032184607;Renta Variable;1002;11460000;1468;PN;2024;3
2024;3;8;10032184607;Renta Variable;1002;11700000;1468;PN;2024;3
2024;3;13;10032184607;Renta Variable;1002;11700000;1468;PN;2024;3
2024;3;11;10032184607;Renta Variable;1002;11775000;1468;PN;2024;3
2024;3;7;10032184607;Renta Variable;1002;11595000;1468;PN;2024;3
2024;3;22;10032184607;Renta Variable;1002;11640000;1468;PN;2024;3
2024;3;26;10032184607;Renta Variable;1002;11745000;1468;PN;2024;3
2024;3;4;10032184607;Renta Variable;1002;11190000;1468;PN;2024;3
2024;3;12;10032184607;Renta Variable;1002;11700000;1468;PN;2024;3
2024;3;27;10032184607;Renta Variable;1002;11580000;1468;PN;2024;3
2024;3;1;10032184607;Renta Variable;1002;11250000;1468;PN;2024;3
2024;3;20;10032184607;Renta Variable;1002;11460000;1468;PN;2024;3
2024;3;14;10032184607;Renta Variable;1002;11640000;1468;PN;2024;3
2024;3;28;10032184607;Renta Variable;1002;11805000;1468;PN;2024;3
2024;3;15;10032184607;Renta Variable;1002;11505000;1468;PN;2024;3
2024;3;29;10032184607;Renta Variable;1002;11805000;1468;PN;2024;3
2024;3;5;10032184607;Renta Variable;1002;11190000;1468;PN;2024;3
2024;3;19;10032184607;Renta Variable;1002;11160000;1468;PN;2024;3
2024;3;18;10032184607;Renta Variable;1002;10500000;1468;PN;2024;3
2024;2;19;10032184607;Renta Variable;1002;9600000;1468;PN;2024;2
2024;2;28;10032184607;Renta Variable;1002;11040000;1468;PN;2024;2
2024;2;21;10032184607;Renta Variable;1002;10080000;1468;PN;2024;2
2024;2;13;10032184607;Renta Variable;1002;9480000;1468;PN;2024;2
2024;2;23;10032184607;Renta Variable;1002;10410000;1468;PN;2024;2
2024;2;9;10032184607;Renta Variable;1002;9750000;1468;PN;2024;2
2024;2;26;10032184607;Renta Variable;1002;10410000;1468;PN;2024;2
2024;2;2;10032184607;Renta Variable;1002;9570000;1468;PN;2024;2
2024;2;8;10032184607;Renta Variable;1002;9750000;1468;PN;2024;2
2024;2;1;10032184607;Renta Variable;1002;9945000;1468;PN;2024;2
2024;2;22;10032184607;Renta Variable;1002;10350000;1468;PN;2024;2
2024;2;5;10032184607;Renta Variable;1002;9630000;1468;PN;2024;2
2024;2;15;10032184607;Renta Variable;1002;9255000;1468;PN;2024;2
2024;2;6;10032184607;Renta Variable;1002;9630000;1468;PN;2024;2
2024;2;16;10032184607;Renta Variable;1002;9255000;1468;PN;2024;2
2024;2;20;10032184607;Renta Variable;1002;9600000;1468;PN;2024;2
2024;2;14;10032184607;Renta Variable;1002;9270000;1468;PN;2024;2
2024;2;27;10032184607;Renta Variable;1002;10410000;1468;PN;2024;2
2024;2;12;10032184607;Renta Variable;1002;9720000;1468;PN;2024;2
2024;2;7;10032184607;Renta Variable;1002;9615000;1468;PN;2024;2
2024;2;29;10032184607;Renta Variable;1002;10860000;1468;PN;2024;2
2024;4;15;10032184607;Renta Variable;1002;12840000;1468;PN;2024;4
2024;4;9;10032184607;Renta Variable;1002;12615000;1468;PN;2024;4
2024;4;5;10032184607;Renta Variable;1002;12450000;1468;PN;2024;4
2024;4;26;10032184607;Renta Variable;1002;12420000;1468;PN;2024;4
2024;4;25;10032184607;Renta Variable;1002;12210000;1468;PN;2024;4
2024;4;10;10032184607;Renta Variable;1002;12615000;1468;PN;2024;4
2024;4;22;10032184607;Renta Variable;1002;12240000;1468;PN;2024;4
2024;4;2;10032184607;Renta Variable;1002;11850000;1468;PN;2024;4
2024;4;11;10032184607;Renta Variable;1002;12750000;1468;PN;2024;4
2024;4;29;10032184607;Renta Variable;1002;12570000;1468;PN;2024;4
2024;4;24;10032184607;Renta Variable;1002;12450000;1468;PN;2024;4
2024;4;18;10032184607;Renta Variable;1002;12150000;1468;PN;2024;4
2024;4;12;10032184607;Renta Variable;1002;12750000;1468;PN;2024;4
2024;4;8;10032184607;Renta Variable;1002;12615000;1468;PN;2024;4
2024;4;30;10032184607;Renta Variable;1002;12450000;1468;PN;2024;4
2024;4;1;10032184607;Renta Variable;1002;11805000;1468;PN;2024;4
2024;4;23;10032184607;Renta Variable;1002;12045000;1468;PN;2024;4
2024;4;3;10032184607;Renta Variable;1002;11850000;1468;PN;2024;4
2024;4;19;10032184607;Renta Variable;1002;11985000;1468;PN;2024;4
2024;4;17;10032184607;Renta Variable;1002;12720000;1468;PN;2024;4
2024;4;4;10032184607;Renta Variable;1017;7552000;1468;PN;2024;4
2024;4;3;10032184607;Renta Variable;1017;7552000;1468;PN;2024;4
2024;4;12;10032184607;Renta Variable;1017;8600000;1468;PN;2024;4
2024;5;15;10032184607;Renta Variable;1017;10200000;1468;PN;2024;5
2024;5;2;10032184607;Renta Variable;1017;9248000;1468;PN;2024;5
2024;5;10;10032184607;Renta Variable;1017;9328000;1468;PN;2024;5
2024;5;9;10032184607;Renta Variable;1017;9400000;1468;PN;2024;5
2024;5;1;10032184607;Renta Variable;1017;9416000;1468;PN;2024;5
2024;5;3;10032184607;Renta Variable;1017;9560000;1468;PN;2024;5
2024;5;14;10032184607;Renta Variable;1017;9600000;1468;PN;2024;5
2024;5;6;10032184607;Renta Variable;1017;9440000;1468;PN;2024;5
2024;1;2;10032184607;Renta Variable;1017;5400000;1468;PN;2024;1
2024;1;31;10032184607;Renta Variable;1017;6600000;1468;PN;2024;1
2024;1;9;10032184607;Renta Variable;1017;6000000;1468;PN;2024;1
2024;1;22;10032184607;Renta Variable;1017;6720000;1468;PN;2024;1
2024;1;4;10032184607;Renta Variable;1017;5616000;1468;PN;2024;1
2024;1;30;10032184607;Renta Variable;1017;6712000;1468;PN;2024;1
2024;1;15;10032184607;Renta Variable;1017;6200000;1468;PN;2024;1
2024;1;3;10032184607;Renta Variable;1017;5448000;1468;PN;2024;1
2024;1;26;10032184607;Renta Variable;1017;6880000;1468;PN;2024;1
2024;1;29;10032184607;Renta Variable;1017;6776000;1468;PN;2024;1
2024;1;19;10032184607;Renta Variable;1017;6720000;1468;PN;2024;1
2024;1;8;10032184607;Renta Variable;1017;6000000;1468;PN;2024;1
2024;1;5;10032184607;Renta Variable;1017;5816000;1468;PN;2024;1
2024;1;25;10032184607;Renta Variable;1017;6952000;1468;PN;2024;1
2024;1;16;10032184607;Renta Variable;1017;6272000;1468;PN;2024;1
2024;1;17;10032184607;Renta Variable;1017;6520000;1468;PN;2024;1
2024;1;24;10032184607;Renta Variable;1017;7040000;1468;PN;2024;1
2024;1;23;10032184607;Renta Variable;1017;6936000;1468;PN;2024;1
2024;1;18;10032184607;Renta Variable;1017;6552000;1468;PN;2024;1
2024;3;15;10032184607;Renta Variable;1017;7320000;1468;PN;2024;3
2024;3;12;10032184607;Renta Variable;1017;7536000;1468;PN;2024;3
2024;3;14;10032184607;Renta Variable;1017;7368000;1468;PN;2024;3
2024;3;8;10032184607;Renta Variable;1017;7640000;1468;PN;2024;3
2024;3;19;10032184607;Renta Variable;1017;7408000;1468;PN;2024;3
2024;3;27;10032184607;Renta Variable;1017;7520000;1468;PN;2024;3
2024;3;28;10032184607;Renta Variable;1017;7416000;1468;PN;2024;3
2024;3;22;10032184607;Renta Variable;1017;7416000;1468;PN;2024;3
2024;3;6;10032184607;Renta Variable;1017;7680000;1468;PN;2024;3
2024;3;21;10032184607;Renta Variable;1017;7488000;1468;PN;2024;3
2024;3;13;10032184607;Renta Variable;1017;7456000;1468;PN;2024;3
2024;3;18;10032184607;Renta Variable;1017;7248000;1468;PN;2024;3
2024;3;25;10032184607;Renta Variable;1017;7600000;1468;PN;2024;3
2024;3;26;10032184607;Renta Variable;1017;7600000;1468;PN;2024;3
2024;3;1;10032184607;Renta Variable;1017;6488000;1468;PN;2024;3
2024;3;7;10032184607;Renta Variable;1017;7624000;1468;PN;2024;3
2024;3;11;10032184607;Renta Variable;1017;7560000;1468;PN;2024;3
2024;3;29;10032184607;Renta Variable;1017;7416000;1468;PN;2024;3
2024;3;4;10032184607;Renta Variable;1017;7320000;1468;PN;2024;3
2024;3;20;10032184607;Renta Variable;1017;7592000;1468;PN;2024;3
2024;3;5;10032184607;Renta Variable;1017;7320000;1468;PN;2024;3
2024;2;12;10032184607;Renta Variable;1017;6488000;1468;PN;2024;2
2024;2;29;10032184607;Renta Variable;1017;6560000;1468;PN;2024;2
2024;2;20;10032184607;Renta Variable;1017;6400000;1468;PN;2024;2
2024;2;13;10032184607;Renta Variable;1017;6544000;1468;PN;2024;2
2024;2;5;10032184607;Renta Variable;1017;6392000;1468;PN;2024;2
2024;2;14;10032184607;Renta Variable;1017;6568000;1468;PN;2024;2
2024;2;16;10032184607;Renta Variable;1017;6344000;1468;PN;2024;2
2024;2;1;10032184607;Renta Variable;1017;6560000;1468;PN;2024;2
2024;2;19;10032184607;Renta Variable;1017;6584000;1468;PN;2024;2
2024;2;28;10032184607;Renta Variable;1017;6640000;1468;PN;2024;2
2024;2;9;10032184607;Renta Variable;1017;6624000;1468;PN;2024;2
2024;2;6;10032184607;Renta Variable;1017;6392000;1468;PN;2024;2
2024;2;26;10032184607;Renta Variable;1017;6600000;1468;PN;2024;2
2024;2;21;10032184607;Renta Variable;1017;6536000;1468;PN;2024;2
2024;2;23;10032184607;Renta Variable;1017;6600000;1468;PN;2024;2
2024;2;15;10032184607;Renta Variable;1017;6344000;1468;PN;2024;2
2024;2;27;10032184607;Renta Variable;1017;6600000;1468;PN;2024;2
2024;2;2;10032184607;Renta Variable;1017;6520000;1468;PN;2024;2
2024;2;8;10032184607;Renta Variable;1017;6744000;1468;PN;2024;2
2024;2;7;10032184607;Renta Variable;1017;6440000;1468;PN;2024;2
2024;2;22;10032184607;Renta Variable;1017;6720000;1468;PN;2024;2
2024;4;15;10032184607;Renta Variable;1017;8736000;1468;PN;2024;4
2024;4;24;10032184607;Renta Variable;1017;8760000;1468;PN;2024;4
2024;4;30;10032184607;Renta Variable;1017;9416000;1468;PN;2024;4
2024;4;29;10032184607;Renta Variable;1017;9200000;1468;PN;2024;4
2024;4;10;10032184607;Renta Variable;1017;8192000;1468;PN;2024;4
2024;4;26;10032184607;Renta Variable;1017;8840000;1468;PN;2024;4
2024;4;8;10032184607;Renta Variable;1017;8192000;1468;PN;2024;4
2024;4;22;10032184607;Renta Variable;1017;8112000;1468;PN;2024;4
2024;4;16;10032184607;Renta Variable;1017;8752000;1468;PN;2024;4
2024;4;23;10032184607;Renta Variable;1017;8352000;1468;PN;2024;4
2024;4;18;10032184607;Renta Variable;1017;8600000;1468;PN;2024;4
2024;4;17;10032184607;Renta Variable;1017;8752000;1468;PN;2024;4
2024;4;5;10032184607;Renta Variable;1017;8200000;1468;PN;2024;4
2024;4;1;10032184607;Renta Variable;1017;7416000;1468;PN;2024;4
2024;4;25;10032184607;Renta Variable;1017;8704000;1468;PN;2024;4
2024;4;2;10032184607;Renta Variable;1017;7552000;1468;PN;2024;4
2024;4;9;10032184607;Renta Variable;1017;8192000;1468;PN;2024;4
2024;4;19;10032184607;Renta Variable;1017;8080000;1468;PN;2024;4
2024;4;30;10032184607;Renta Variable;1014;7128000;1468;PN;2024;4
2024;4;26;10032184607;Renta Variable;1014;6846400;1468;PN;2024;4
2024;5;14;10032184607;Renta Variable;1014;7348000;1468;PN;2024;5
2024;5;9;10032184607;Renta Variable;1014;7330400;1468;PN;2024;5
2024;5;3;10032184607;Renta Variable;1014;7180800;1468;PN;2024;5
2024;5;1;10032184607;Renta Variable;1014;7128000;1468;PN;2024;5
2024;5;15;10032184607;Renta Variable;1014;7387600;1468;PN;2024;5
2024;5;6;10032184607;Renta Variable;1014;7304000;1468;PN;2024;5
2024;5;2;10032184607;Renta Variable;1014;7062000;1468;PN;2024;5
2024;5;10;10032184607;Renta Variable;1014;7330400;1468;PN;2024;5
2024;1;17;10032184607;Renta Variable;1014;6754000;1468;PN;2024;1
2024;1;22;10032184607;Renta Variable;1014;6908000;1468;PN;2024;1
2024;1;16;10032184607;Renta Variable;1014;6960800;1468;PN;2024;1
2024;1;5;10032184607;Renta Variable;1014;7097200;1468;PN;2024;1
2024;1;26;10032184607;Renta Variable;1014;6732000;1468;PN;2024;1
2024;1;30;10032184607;Renta Variable;1014;6846400;1468;PN;2024;1
2024;1;29;10032184607;Renta Variable;1014;6806800;1468;PN;2024;1
2024;1;9;10032184607;Renta Variable;1014;7304000;1468;PN;2024;1
2024;1;3;10032184607;Renta Variable;1014;6710000;1468;PN;2024;1
2024;1;4;10032184607;Renta Variable;1014;6666000;1468;PN;2024;1
2024;1;15;10032184607;Renta Variable;1014;6859600;1468;PN;2024;1
2024;1;31;10032184607;Renta Variable;1014;6820000;1468;PN;2024;1
2024;1;18;10032184607;Renta Variable;1014;6824400;1468;PN;2024;1
2024;1;24;10032184607;Renta Variable;1014;6754000;1468;PN;2024;1
2024;1;23;10032184607;Renta Variable;1014;6842000;1468;PN;2024;1
2024;1;19;10032184607;Renta Variable;1014;6908000;1468;PN;2024;1
2024;1;8;10032184607;Renta Variable;1014;7304000;1468;PN;2024;1
2024;1;25;10032184607;Renta Variable;1014;6754000;1468;PN;2024;1
2024;3;12;10032184607;Renta Variable;1014;7040000;1468;PN;2024;3
2024;3;28;10032184607;Renta Variable;1014;7233600;1468;PN;2024;3
2024;3;1;10032184607;Renta Variable;1014;7057600;1468;PN;2024;3
2024;3;15;10032184607;Renta Variable;1014;6934400;1468;PN;2024;3
2024;3;6;10032184607;Renta Variable;1014;7062000;1468;PN;2024;3
2024;3;8;10032184607;Renta Variable;1014;7238000;1468;PN;2024;3
2024;3;27;10032184607;Renta Variable;1014;7229200;1468;PN;2024;3
2024;3;19;10032184607;Renta Variable;1014;7123600;1468;PN;2024;3
2024;3;20;10032184607;Renta Variable;1014;7057600;1468;PN;2024;3
2024;3;22;10032184607;Renta Variable;1014;7194000;1468;PN;2024;3
2024;3;14;10032184607;Renta Variable;1014;7013600;1468;PN;2024;3
2024;3;11;10032184607;Renta Variable;1014;7018000;1468;PN;2024;3
2024;3;25;10032184607;Renta Variable;1014;7255600;1468;PN;2024;3
2024;3;21;10032184607;Renta Variable;1014;7176400;1468;PN;2024;3
2024;3;18;10032184607;Renta Variable;1014;6908000;1468;PN;2024;3
2024;3;7;10032184607;Renta Variable;1014;7189600;1468;PN;2024;3
2024;3;4;10032184607;Renta Variable;1014;7097200;1468;PN;2024;3
2024;3;26;10032184607;Renta Variable;1014;7255600;1468;PN;2024;3
2024;3;29;10032184607;Renta Variable;1014;7233600;1468;PN;2024;3
2024;3;13;10032184607;Renta Variable;1014;7018000;1468;PN;2024;3
2024;3;5;10032184607;Renta Variable;1014;7097200;1468;PN;2024;3
2024;2;16;10032184607;Renta Variable;1014;6793600;1468;PN;2024;2
2024;2;12;10032184607;Renta Variable;1014;6776000;1468;PN;2024;2
2024;2;28;10032184607;Renta Variable;1014;7057600;1468;PN;2024;2
2024;2;6;10032184607;Renta Variable;1014;6947600;1468;PN;2024;2
2024;2;2;10032184607;Renta Variable;1014;6864000;1468;PN;2024;2
2024;2;7;10032184607;Renta Variable;1014;6921200;1468;PN;2024;2
2024;2;15;10032184607;Renta Variable;1014;6793600;1468;PN;2024;2
2024;2;21;10032184607;Renta Variable;1014;6758400;1468;PN;2024;2
2024;2;14;10032184607;Renta Variable;1014;6692400;1468;PN;2024;2
2024;2;9;10032184607;Renta Variable;1014;6820000;1468;PN;2024;2
2024;2;1;10032184607;Renta Variable;1014;6749600;1468;PN;2024;2
2024;2;23;10032184607;Renta Variable;1014;7048800;1468;PN;2024;2
2024;2;20;10032184607;Renta Variable;1014;6428400;1468;PN;2024;2
2024;2;5;10032184607;Renta Variable;1014;6947600;1468;PN;2024;2
2024;2;8;10032184607;Renta Variable;1014;6943200;1468;PN;2024;2
2024;2;19;10032184607;Renta Variable;1014;6820000;1468;PN;2024;2
2024;2;27;10032184607;Renta Variable;1014;7048800;1468;PN;2024;2
2024;2;26;10032184607;Renta Variable;1014;7048800;1468;PN;2024;2
2024;2;13;10032184607;Renta Variable;1014;6789200;1468;PN;2024;2
2024;2;29;10032184607;Renta Variable;1014;7101600;1468;PN;2024;2
2024;2;22;10032184607;Renta Variable;1014;6930000;1468;PN;2024;2
2024;4;17;10032184607;Renta Variable;1014;7264400;1468;PN;2024;4
2024;4;10;10032184607;Renta Variable;1014;7524000;1468;PN;2024;4
2024;4;8;10032184607;Renta Variable;1014;7524000;1468;PN;2024;4
2024;4;2;10032184607;Renta Variable;1014;7304000;1468;PN;2024;4
2024;4;15;10032184607;Renta Variable;1014;7339200;1468;PN;2024;4
2024;4;12;10032184607;Renta Variable;1014;7537200;1468;PN;2024;4
2024;4;19;10032184607;Renta Variable;1014;6947600;1468;PN;2024;4
2024;4;18;10032184607;Renta Variable;1014;7150000;1468;PN;2024;4
2024;4;11;10032184607;Renta Variable;1014;7537200;1468;PN;2024;4
2024;4;16;10032184607;Renta Variable;1014;7264400;1468;PN;2024;4
2024;4;1;10032184607;Renta Variable;1014;7233600;1468;PN;2024;4
2024;4;29;10032184607;Renta Variable;1014;7018000;1468;PN;2024;4
2024;4;23;10032184607;Renta Variable;1014;7035600;1468;PN;2024;4
2024;4;9;10032184607;Renta Variable;1014;7524000;1468;PN;2024;4
2024;4;5;10032184607;Renta Variable;1014;7695600;1468;PN;2024;4
2024;4;4;10032184607;Renta Variable;1014;7304000;1468;PN;2024;4
2024;4;24;10032184607;Renta Variable;1014;6965200;1468;PN;2024;4
2024;4;3;10032184607;Renta Variable;1014;7304000;1468;PN;2024;4
2024;4;22;10032184607;Renta Variable;1014;7000400;1468;PN;2024;4
2024;4;25;10032184607;Renta Variable;1014;6912400;1468;PN;2024;4
2024;4;2;10032184607;Renta Variable;1016;5426400;1468;PN;2024;4
2024;4;19;10032184607;Renta Variable;1016;6024900;1468;PN;2024;4
2024;5;10;10032184607;Renta Variable;1016;6423900;1468;PN;2024;5
2024;5;6;10032184607;Renta Variable;1016;6423900;1468;PN;2024;5
2024;5;2;10032184607;Renta Variable;1016;6304200;1468;PN;2024;5
2024;5;9;10032184607;Renta Variable;1016;6495720;1468;PN;2024;5
2024;5;1;10032184607;Renta Variable;1016;6415920;1468;PN;2024;5
2024;5;3;10032184607;Renta Variable;1016;6328140;1468;PN;2024;5
2024;5;15;10032184607;Renta Variable;1016;6048840;1468;PN;2024;5
2024;5;14;10032184607;Renta Variable;1016;6447840;1468;PN;2024;5
2024;1;30;10032184607;Renta Variable;1016;5306700;1468;PN;2024;1
2024;1;24;10032184607;Renta Variable;1016;5306700;1468;PN;2024;1
2024;1;23;10032184607;Renta Variable;1016;5187000;1468;PN;2024;1
2024;1;18;10032184607;Renta Variable;1016;5338620;1468;PN;2024;1
2024;1;5;10032184607;Renta Variable;1016;4867800;1468;PN;2024;1
2024;1;17;10032184607;Renta Variable;1016;5346600;1468;PN;2024;1
2024;1;25;10032184607;Renta Variable;1016;5346600;1468;PN;2024;1
2024;1;16;10032184607;Renta Variable;1016;5314680;1468;PN;2024;1
2024;1;9;10032184607;Renta Variable;1016;4979520;1468;PN;2024;1
2024;1;22;10032184607;Renta Variable;1016;5290740;1468;PN;2024;1
2024;1;15;10032184607;Renta Variable;1016;5194980;1468;PN;2024;1
2024;1;4;10032184607;Renta Variable;1016;4628400;1468;PN;2024;1
2024;1;8;10032184607;Renta Variable;1016;4979520;1468;PN;2024;1
2024;1;19;10032184607;Renta Variable;1016;5290740;1468;PN;2024;1
2024;1;2;10032184607;Renta Variable;1016;4508700;1468;PN;2024;1
2024;1;31;10032184607;Renta Variable;1016;5226900;1468;PN;2024;1
2024;1;29;10032184607;Renta Variable;1016;5306700;1468;PN;2024;1
2024;1;26;10032184607;Renta Variable;1016;5306700;1468;PN;2024;1
2024;1;3;10032184607;Renta Variable;1016;4532640;1468;PN;2024;1
2024;3;20;10032184607;Renta Variable;1016;5306700;1468;PN;2024;3
2024;3;14;10032184607;Renta Variable;1016;5194980;1468;PN;2024;3
2024;3;5;10032184607;Renta Variable;1016;5187000;1468;PN;2024;3
2024;3;7;10032184607;Renta Variable;1016;5123160;1468;PN;2024;3
2024;3;22;10032184607;Renta Variable;1016;5234880;1468;PN;2024;3
2024;3;28;10032184607;Renta Variable;1016;5290740;1468;PN;2024;3
2024;3;4;10032184607;Renta Variable;1016;5187000;1468;PN;2024;3
2024;3;27;10032184607;Renta Variable;1016;5290740;1468;PN;2024;3
2024;3;12;10032184607;Renta Variable;1016;5131140;1468;PN;2024;3
2024;3;8;10032184607;Renta Variable;1016;5131140;1468;PN;2024;3
2024;3;21;10032184607;Renta Variable;1016;5306700;1468;PN;2024;3
2024;3;13;10032184607;Renta Variable;1016;5131140;1468;PN;2024;3
2024;3;15;10032184607;Renta Variable;1016;5179020;1468;PN;2024;3
2024;3;6;10032184607;Renta Variable;1016;5083260;1468;PN;2024;3
2024;3;11;10032184607;Renta Variable;1016;5218920;1468;PN;2024;3
2024;3;26;10032184607;Renta Variable;1016;5258820;1468;PN;2024;3
2024;3;18;10032184607;Renta Variable;1016;5067300;1468;PN;2024;3
2024;3;1;10032184607;Renta Variable;1016;5091240;1468;PN;2024;3
2024;3;25;10032184607;Renta Variable;1016;5258820;1468;PN;2024;3
2024;3;29;10032184607;Renta Variable;1016;5290740;1468;PN;2024;3
2024;3;19;10032184607;Renta Variable;1016;5266800;1468;PN;2024;3
2024;2;15;10032184607;Renta Variable;1016;4995480;1468;PN;2024;2
2024;2;19;10032184607;Renta Variable;1016;4995480;1468;PN;2024;2
2024;2;26;10032184607;Renta Variable;1016;5139120;1468;PN;2024;2
2024;2;9;10032184607;Renta Variable;1016;5147100;1468;PN;2024;2
2024;2;13;10032184607;Renta Variable;1016;5147100;1468;PN;2024;2
2024;2;20;10032184607;Renta Variable;1016;4867800;1468;PN;2024;2
2024;2;28;10032184607;Renta Variable;1016;5147100;1468;PN;2024;2
2024;2;1;10032184607;Renta Variable;1016;5226900;1468;PN;2024;2
2024;2;16;10032184607;Renta Variable;1016;4995480;1468;PN;2024;2
2024;2;5;10032184607;Renta Variable;1016;5226900;1468;PN;2024;2
2024;2;8;10032184607;Renta Variable;1016;5187000;1468;PN;2024;2
2024;2;23;10032184607;Renta Variable;1016;5139120;1468;PN;2024;2
2024;2;14;10032184607;Renta Variable;1016;5147100;1468;PN;2024;2
2024;2;29;10032184607;Renta Variable;1016;5187000;1468;PN;2024;2
2024;2;12;10032184607;Renta Variable;1016;5147100;1468;PN;2024;2
2024;2;27;10032184607;Renta Variable;1016;5139120;1468;PN;2024;2
2024;2;22;10032184607;Renta Variable;1016;5139120;1468;PN;2024;2
2024;2;21;10032184607;Renta Variable;1016;4987500;1468;PN;2024;2
2024;2;2;10032184607;Renta Variable;1016;5266800;1468;PN;2024;2
2024;2;7;10032184607;Renta Variable;1016;5187000;1468;PN;2024;2
2024;2;6;10032184607;Renta Variable;1016;5226900;1468;PN;2024;2
2024;4;10;10032184607;Renta Variable;1016;5905200;1468;PN;2024;4
2024;4;8;10032184607;Renta Variable;1016;5905200;1468;PN;2024;4
2024;4;26;10032184607;Renta Variable;1016;6304200;1468;PN;2024;4
2024;4;23;10032184607;Renta Variable;1016;6431880;1468;PN;2024;4
2024;4;16;10032184607;Renta Variable;1016;6344100;1468;PN;2024;4
